query,timestamp,error,postUrl,profileUrl,username,fullName,commentCount,likeCount,pubDate,description,location,imgUrl,postId,ownerId,type,isSidecar,sidecarMedias,viewCount,videoUrl
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/Crni-u4OOS5/,https://www.instagram.com/policiadeaco_br,policiadeaco_br,Policia de Aço,0,44,2023-04-29T11:11:28.000Z,#raio#bope#bepi#cotar#cotam#pm#pmce#pmerj#pmrj#pmsp#rota#choque#policia#policiacivil#policiafederal#policiapenal#policiamilitar#pmgo#pmmg#pmba#pmpe#policiarodoviariafederal#prf#gap#core#rotam#caveira#policial#policianacional,,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343974411_797477825075465_1941747678461956656_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=0JRF3D2ruwkAX9GPeIZ&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU5MzUxMzczNzQ0NjU4NQ%3D%3D.2-ccb7-5&oh=00_AfDDZSGk9OV7Ebj5l0Hmeu-VWWjiKkErthB-dVZLQoWncw&oe=64571C5B&_nc_sid=4cb768,3091593513737446585,55713721124,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnizogsmKY/,https://www.instagram.com/cristianriveroabogado,cristianriveroabogado,Cristian Rivero | Abogado en Sevilla,0,46,2023-04-29T11:09:57.000Z,"Descubre qué pueden hacer los vigilantes de seguridad 👮🏻‍♀️

👉🏼¿Pueden detener?
👉🏼¿Pueden interrogar?
👉🏼¿En qué casos deben realizar la detención?

Y te lanzo una pregunta... según el caso, ¿crees que tú, como particular, puedes también detener a otra persona que ha cometido delito?

Desliza hasta el final y ¡encuentra las respuestas! 🧐

#vigilantesdeseguridad #detencciones #ciudadanos #leyes #delitos #seguridadprivada #policia  #abogados #policianacional #guardiacivil #abogadopenalista #derecho #seguridad #vigilantedeseguridad #abogadosevilla","Seville, Spain",https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/344146828_267138318993626_2557130310273567771_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=Gf1edZRSgVoAX_rLgv9&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU5Mjc0NDI1ODI5NTA0NQ%3D%3D.2-ccb7-5&oh=00_AfDEYakrXYMRtjSMznpu-WMjWIBMGAIM758IFim4m_6U5w&oe=6456A706&_nc_sid=4cb768,3091592750986060440,45237089160,Carousel,true,9,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnioAeqiCo/,https://www.instagram.com/borja_fuerteventura,borja_fuerteventura,Visitafuerteventura Guía  Ftv,0,17,2023-04-29T11:08:21.000Z,"Carrera Solidaria RUTA 091, organizada por el Club Deportivo Trotadunas y la Policía Nacional.
@policianacional #policianacional #policíanacional","Puerto Del Rosario, Canarias, Spain",https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343450491_532151148897922_8336069767547870945_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=0wABHZM8RgoAX99Nfum&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU5MTk1MjA4ODA0Nzc4NA%3D%3D.2-ccb7-5&oh=00_AfD1ubMNGJkDmiggeEjddiDsWopnOX0fSSjOUhvd5EHRMw&oe=645791D2&_nc_sid=4cb768,3091591952088047784,1221964025,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrniWUIqmGq/,https://www.instagram.com/borja_fuerteventura,borja_fuerteventura,Visitafuerteventura Guía  Ftv,0,20,2023-04-29T11:05:57.000Z,"La carrera solidaria de la Policía Nacional 'RUTA 091' se estrena en 2023 en Canarias con sus primeras carreras en Puerto del Rosario (Fuerteventura), donde se celebrará el 29 de abril, y en Maspalomas, en el municipio de San Bartolomé de Tirajana (Gran Canaria), donde se desarrollará el 6 de mayo.
#policianacional #policíanacional #ruta091 #carrerasolidariapolicianacional #trotadunas @policianacional","Puerto Del Rosario, Canarias, Spain",https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/344114934_1661070367669064_6408954076348005440_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=108&_nc_ohc=PF5XW9GC7LgAX8FYN-l&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU5MDczNjI0MzIyMDkwNg%3D%3D.2-ccb7-5&oh=00_AfAyVzRxqNdZspJyB7XVmL3jCUh09jFxzuUCZVe1iOXUxw&oe=6455F9F4&_nc_sid=4cb768,3091590736243220906,1221964025,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrngK8gAoEA/,https://www.instagram.com/tetedelz,tetedelz,,1,7,2023-04-29T10:46:55.000Z,"Intentas dormirte pronto que madrugas
#chorramemes #memespoliciales #memesenespañol #memesespañol #policía #policia #policianacional #guardiacivil #policialocal #mossos #policiaespaña #policíaforal #ertzaintza #aturnos",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343941228_1281631499424951_1731573326746253927_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=qMM3KR5gZAQAX8q_nDd&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU4MTE1ODg1NzgwMTk4NA%3D%3D.2-ccb7-5&oh=00_AfDxXslXfe1NdF6cMSIH7Ta2IRY-qt7nR0DJy8AKRsy4hw&oe=6455CE85&_nc_sid=4cb768,3091581158857801984,58744787998,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/Crnfufaswsd/,https://www.instagram.com/unpolicia.es,unpolicia.es,unpolicía.es • Humor policial,3,462,2023-04-29T10:43:03.000Z,"🔥 Sígueme para ver memes diarios @unpolicia.es 
💾 Guárdalo para cuando necesites echar unas risas. 
💬 ¿Te recuerda a alguien? Compártelo y ayúdanos. 
🎙 Escucha el podcast METROPOLICE en Spotify o Ivoox. 
.
.
. 
#oposición #oposicion #oposiciones #memes #meme #policia #policianacional #guardiacivil #opositores #unpolicia #unpoliciaes",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/344278788_968006354206707_3963730803054472915_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_ohc=i0H_dB8TyRkAX9pLjFu&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU3OTIwMzQ4NDg0Njg3Nw%3D%3D.2-ccb7-5&oh=00_AfCeBscLKQJMfwYnuZ4y_dyIEHd_wJVS6LaOAyHO9DV-Zg&oe=6456374B&_nc_sid=4cb768,3091579203484846877,10448383742,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnfRDGAT8J/,https://www.instagram.com/tetedelz,tetedelz,,0,3,2023-04-29T10:39:00.000Z,"Los nuevos caimanes, son mamados experimentados de arroz y pollo
#policía #policia #policianacional #guardiacivil #policianacional #policialocal #mossos #policiaespaña #policíaforal #policiaforal #ertzaintza #policiaespañola #chorramemes #memespoliciales #memesenespañol #memesespañol #thinblueline #caiman",,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/343758695_1814699842260654_916750609815999588_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=4_KqHUXK688AX_0Gne4&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU3NzE4MDIwODA1NDAyNQ%3D%3D.2-ccb7-5&oh=00_AfASU8DPE_ErbkBfJ9gn_HQzGurnSnlSjgkSS-gjKqNimw&oe=6456530B&_nc_sid=4cb768,3091577180208054025,58744787998,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnfBjNgUXg/,https://www.instagram.com/tetedelz,tetedelz,,0,5,2023-04-29T10:36:54.000Z,#thinblueline #ladelgadalineaazul #policía #policia #policianacional #policialocal #mossos #guardiacivil #policiaespaña #policíaforal #ertzaintza #police #memespoliciales #chorramemes #memesenespañol #memesespañol,,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/343483284_936036867440783_1655065606662941767_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=FlyS0i_zL-sAX_AeSM-&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU3NjExNTE4MTk5NTQ4OA%3D%3D.2-ccb7-5&oh=00_AfBQypgnNQIs6UERzvXY8m7wuh7iyq3n_zhWhVE1n5KB1g&oe=64561F16&_nc_sid=4cb768,3091576115181995488,58744787998,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnevJOgre3/,https://www.instagram.com/tetedelz,tetedelz,,0,6,2023-04-29T10:34:23.000Z,"¿Cuanto de fina es la delgada linea azul que separa a la bondad de la tiranía?
#ladelgadalineaazul #policía #policia #policianacional #policialocal #mossos #policiaespaña #policíaforal #policiaforal #ertzaintza #policiaespañola #chorramemes #memespoliciales #memesenespañol #memesespañol #thinblueline",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343960760_541673441492500_6848155168331106744_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=7AW7byMd_UQAX8DNRzc&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU3NDg1MDMzMDk5ODcxMQ%3D%3D.2-ccb7-5&oh=00_AfCMsWOIIaFyESzUHolefQa2Lqi-fxKK3jP358CY_U2rfw&oe=64566D2F&_nc_sid=4cb768,3091574850330998711,58744787998,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnZzfYNjkY/,https://www.instagram.com/semanatacticasolidariaesp,semanatacticasolidariaesp,STS ESPAÑA,0,38,2023-04-29T09:51:17.000Z,"Gracias a @stmaterialpolicial, por las camisetas para el equipo de organización se STS ESPAÑA.
Una tienda en Córdoba que sin duda tienes que visitar. 

GRACIAS !!!!

Sin duda el mayor evento táctico SOLIDARIO de fuego real de España.

❗❗Aviso: La formación con armas es RESTRINGIDA a PROFESIONALES. ❗❗

➡️Si eres tienda o distribuidor, ponte en contacto si quieres colaborar.⬅️

✅Entrena con profesionales, esto NO es un juego. 

""De profesionales para profesionales"".

📝Asóciate y disfruta de las ventajas en los próximos cursos.
Síguenos en las RRSS y en https://www.stsespania.es

#stopthebleed
#LegionEspañola
#ejercitoespañol
#medicinatáctica
#policianacional
#cnp
#depolicíasparapolicías
#guardiacivil
#vigilantedeseguridad
#seguridadprivada
#salvarvidas 
#policiamilitar 
#uip 
#escolta
#grs 
#tiropolicial 
#tirotactico 
#pistola 
#k9unit 
#tactico 
#ejercitoespañol 
#ejercitodelaire 
#policialocal 
#policia 
#reto15q
 NO MAS MENTIRAS TÁCTICAS",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343996510_200476042775090_2023968118832612426_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=LX19PIv3l8YAX_bymPn&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU1MzE1ODc2MTQyOTI3Mg%3D%3D.2-ccb7-5&oh=00_AfDcvjB8nl9V0gkDSiq3wc4bUsNhKspHPFM0gYqBbyqYKw&oe=6456FF67&_nc_sid=4cb768,3091553158761429272,9382826789,Photo,false,,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnXM9bO6he/,https://www.instagram.com/asesora_kia_dianak,asesora_kia_dianak,Diana carolina,0,6,2023-04-29T09:28:33.000Z,"😱😱ultimas unidades,precio de
 remate de inventario .
Que esperas para ser tu el primero😏

SPORTAGE GT LINE 

🤑BONO HASTA DE 15millones
👉planes desde el 100%
👉planes especiales para todos los perfiles
👉Empieza a pagar tu cuota en el 2024

Info 👉3176593391

#almotoreskia  #kiacolombia🇨🇴 #medicos  #policianacional  #mejorcalidad",Comercial KIA  Cali,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/343635464_2164721420394657_2529054161527543560_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=E_jAztnuyWIAX8HN5J_&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTU0MTcwOTUwMzAxNjc1NQ%3D%3D.2-ccb7-5&oh=00_AfAaGDElxmr0na-MFMGm-Y8mQfN-uBhnpI7cs79j3Xu3dg&oe=64577616&_nc_sid=4cb768,3091541714871756894,36375686003,Carousel,true,4,,
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnWVLANrdc/,https://www.instagram.com/lagacetacienagaon,lagacetacienagaon,la gaceta cienaga on line,0,4,2023-04-29T09:21:03.000Z,"#Declaraciones Cr Adriana Paz, cdte metropolitana de Santa Marta, sobre captura de un sujeto por diferentes delitos en la jurisdicción La nota completa en www.lagacetacienagaonline.com#losbuenossomosmas🤟🇻🇪 #noticiastiktok #policianacional #santamarta #implacablecontraeldelito",,,3091537881160136540,8932399753,Video,false,,52,https://scontent-ord5-1.cdninstagram.com/v/t50.2886-16/344258200_6120994837955298_8273903732972054997_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyNTQuZmVlZC5iYXNlbGluZSIsInFlX2dyb3VwcyI6IltcImlnX3dlYl9kZWxpdmVyeV92dHNfb3RmXCJdIn0&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=106&_nc_ohc=OOecsYWG9E8AX9ZpNUH&edm=AGyKU4gBAAAA&vs=758810048957214_2759616116&_nc_vs=HBksFQAYJEdKajJoQlRpQXYwcUE3OFZBTlhwazYyYno5Snlia1lMQUFBRhUAAsgBABUAGCRHSXhiaGhRZFEtSWtweW9DQUZwTlNDcEQ4bGhkYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACb23NPX9MvMQBUCKAJDMywXQECzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-5&oh=00_AfBPq2f2dgiImB1CHKqRWhwYyb8SkARCaIGlDy4twaNzjg&oe=64536A26&_nc_sid=4cb768
#policianacional,2023-05-03T02:46:57.491Z,,https://www.instagram.com/p/CrnU4J3AooV/,https://www.instagram.com/tetedelz,tetedelz,,0,3,2023-04-29T09:08:14.000Z,"Los mismos que te insultan son los mismos que un día te necesitan
#memespoliciales #chorramemes #policía #policia #policianacional #policialocal #mossos #policiaespaña #policíaforal #policiaforal #ertzaintza #policiaespañola",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343434344_911813243444830_8286528903887752035_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=mhBTQiDBc4UAX_BW_Y7&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTUzMTQ4MzUwOTMwNjIzMA%3D%3D.2-ccb7-5&oh=00_AfDrgMAomjjU4Q3NQ_V5TvlVSrdzp3ubMyullyPmngO2-Q&oe=64561757&_nc_sid=4cb768,3091531489020643861,58744787998,Carousel,true,2,,
#policianacional,2023-05-03T02:47:01.681Z,,https://www.instagram.com/p/CrnPgimuFSM/,https://www.instagram.com/alejandra12_93,alejandra12_93,Gest. Cult. Alejandra Castillo,1,8,2023-04-29T08:21:19.000Z,"#urgente mira como le dan un mal uso los pacos los patruyeros Reportenciados #santoDomingo #policianacional #ministroZapata #noticias #ecuador #ultimahora #ebicamacho #vergüenza 😲🇪🇨🔥🤦👍👇
https://youtu.be/TIdwhugPrmM",,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/343480243_919273522463627_3711215074774404573_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=VM7gLmacFl0AX9tp8en&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTUwNzg3NjA5MDg5MzQ1Mg%3D%3D.2-ccb7-5&oh=00_AfB71IGQ6I3xNTTHV3PVNDO-7S6QHQ7wp3sdM1mcCvn6Ww&oe=6455EA94&_nc_sid=4cb768,3091507876090893452,1444287579,Photo,false,,,
#policianacional,2023-05-03T02:47:01.681Z,,https://www.instagram.com/p/CrnIln-uxsW/,https://www.instagram.com/noticias_bajomundo,noticias_bajomundo,noticias_bajomundo,2,26,2023-04-29T07:20:50.000Z,"Por impedimento de salida. 
Compártelo para mantenerte informado #atención 
#rd #noticias #noticiasbajomundo #luisabinadel #noticiastelemicro #noticiasinternacionales #santodomingo #santiagodeloscaballeros #baní #chismefarandulatv #atención #newyork #policianacional #atracos #n7 #cdn #guaroaandujar #eljevitoenfindesemana",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343760051_1005424380816641_8841084343125068202_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=oNZQhQ8Wi-gAX9R7e0O&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTQ3NzQzOTEzNDI0MzYwNg%3D%3D.2-ccb7-5&oh=00_AfAoIkuCfxYpVa0XHXOFNqAmtJwAj_3OcnLwdJ6bqjMI7w&oe=64578D2E&_nc_sid=4cb768,3091477439134243606,45518065961,Photo,false,,,
#policianacional,2023-05-03T02:47:01.681Z,,https://www.instagram.com/p/CrnFmoCNDy0/,https://www.instagram.com/testpolicia,testpolicia,Test Policia Nacional,0,50,2023-04-29T06:54:46.000Z,"Preguntas diarias de repaso, comenta y dale 💙
#testcnp #testdeley #testparapolicianacional #testpolicia #testparaopositar #testfcse #testpolicianacional #testonline #testdeleyes #testfcs #testcodigopenal #policianacional #codigopenal #constitucionespañola #oposicionpolicia #oposiciónpolicíanacional #oposiciones #oposicionpolicianacional #oposicionespolicianacional #oposicionespolicianacional2023 #oposicionespolicia #oposiciones2023",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343583960_147389281461796_3539922822435710932_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=104&_nc_ohc=C6AYDWbZQ8IAX85eWTv&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTQ2NDMwOTk0NzIzODgyMA%3D%3D.2-ccb7-5&oh=00_AfAyseZfoBsWR7bSIoUzNBkFssn4bFbjgzu2MTmGwspf_g&oe=6457167B&_nc_sid=4cb768,3091464313772457140,23433580614,Carousel,true,3,,
#policianacional,2023-05-03T02:47:01.681Z,,https://www.instagram.com/p/Crmu5MwoSF2/,https://www.instagram.com/academia_nacional_oposiciones,academia_nacional_oposiciones,Academia Nacional,1,181,2023-04-29T03:36:19.000Z,"Bueno luchadores, tras el examen del fin de semana pasado, ya sabemos que la jura de la promoción XXXVII de Escala Básica de Policía Nacional es el 02-06-2023 💪🏼

Terminan un proceso largo y por fin serán Policías Nacionales de carrera!! Enhorabuena 👏🏼👏🏼

https://academianacional.com/ 

📍Gijón: Paseo de Begoña nº34, 4º Tfno.: 985370317/985170731.
⠀
📍Oviedo: Av. Valentín Masip, 23 Tfno.:985231559.
⠀
📍Madrid Centro Teide. C/Alcalá, nº339. Madrid. Tfno.:674 978 400
madridinfo@academianacional.com .
⠀
📍A Coruña C/San Vicente nº25 Entreplanta, Tfno.: 981298357.
⠀
secretaria@academianacional.com .

==========👮🏻‍♂🚔👮🏻‍♀============.
⠀
#AN #cumplimostusueño #PoliciaNacional #cuerponacionaldepolicia #EscalaBasica #Siemprepolicia #XXXIX #XL #objetivoAvila #policiadevocacion  #GC #GuardiaCivil #IngresoGC #ObjetivoBaeza #PoliciaLocal #Motivacion #opozulo #opofamily #Vocacion #policia #Policiaalumno #Servicio #Dignidad #Entrega #Lealtad #Elhonoresmidivisa #PoliciaLocal",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343376555_578005447758514_7745906052360219677_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=110&_nc_ohc=hcw7Muu7LrMAX8oZ5U_&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTM2NDQzNTA4Njg3NzA0Ng%3D%3D.2-ccb7-5&oh=00_AfDVNh0dJI02jukkR1jMPmE2D9ajSKWJAVSzCEjvZjMesw&oe=6455C932&_nc_sid=4cb768,3091364435086877046,10697329937,Photo,false,,,
#policianacional,2023-05-03T02:47:01.681Z,,https://www.instagram.com/p/Crmtbu4s1Y6/,https://www.instagram.com/informativostard,informativostard,Informativos Teleantillas,0,3,2023-04-29T03:23:34.000Z,"#Nacionales- La Policía Nacional investiga las circunstancias en las que se produjo la muerte de hombre de 34 años en Santiago, a manos de una patrulla policial.

Así lo informó el director general de la Policía Nacional, mayor general Eduardo Alberto Then, quien dispuso que los organismos de control interno de la institución en coordinación con el Ministerio Público realicen la investigación, sobre el hecho que ocurrió mientras agentes policiales intervenían anoche en un supuesto punto de venta de sustancias controladas que opera en el sector La Otra Banda, de Santiago.

#InformativosTA #PoliciaNacional #santiago",,https://scontent-ord5-2.cdninstagram.com/v/t39.30808-6/343823752_716325096849437_3743042648650276697_n.jpg?stp=dst-jpg_e15_fr_s1080x1080&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_ohc=04jsh6Bbi1MAX-s6T4J&edm=AGyKU4gAAAAA&ccb=7-5&ig_cache_key=MzA5MTM1ODAxMjA5ODY5Njc2Mg%3D%3D.2-ccb7-5&oh=00_AfDPXqQ4ZF1XJOGk2sMwAXTX3whcFHBIcWou-kx-f_Tc7A&oe=6456FFD1&_nc_sid=4cb768,3091358012098696762,1658195646,Photo,false,,,
#policianacional,2023-05-03T02:47:01.681Z,,https://www.instagram.com/p/Crmk5WPOw3R/,https://www.instagram.com/cadavidyeferson,cadavidyeferson,Yeferson Cadavid,0,11,2023-04-29T02:08:58.000Z,"Si tus acciones crean un legado que inspira a otros a soñar más, aprender más, hacer más y ser más, entonces eres un excelente líder. @policiasquecumplenbien45 #policia #policianacional.",,https://scontent-ord5-2.cdninstagram.com/v/t51.2885-15/343448623_232488999464678_1972577146147635400_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=102&_nc_ohc=i6uokcqa8SoAX-kaA2J&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTMyMDQ1OTk5MjIxNTk3MA%3D%3D.2-ccb7-5&oh=00_AfB-tXQBaYjVs_W_g7KvuQoPDfM1Jq7hn0r1piCNlcvGnQ&oe=64574257&_nc_sid=4cb768,3091320464798846417,6198249099,Carousel,true,3,,
#policianacional,2023-05-03T02:47:01.681Z,,https://www.instagram.com/p/CrmjAhstkVX/,https://www.instagram.com/noticiasdelperiodicourbano,noticiasdelperiodicourbano,Noticias Del Periodicourbano,1,35,2023-04-29T01:52:28.000Z,"El activista social y popular Juan Comprés (Guanchy), El peregrino de Moca, hizo un llamado a la población mocana, a rechazar cerrándoles las puertas, a la marcha que pretende llevar a cabo el Partido de la Liberación Dominicana (PLD), este sábado 29 de abril de 2023, en este municipio.

Indicó que el PLD, fue un partido que gobernó por muchos años la rienda de Estado, dejando sumido al país en el atraso, el sufrimiento y la inseguridad, y ahora están convocando a una marcha, olvidando que cuando fueron gobierno una libra de ajo su costo era de 300 pesos, una libra de cebolla 130 pesos y los precios de la carne de pollo por la nube.

También recordó el dirigente popular y social, que en los gobiernos del PLD, los combustibles estaban altísimo, los atracos, asaltos, la criminalidad con estadísticas preocupantes y el pueblo de Moca, que es inteligente, no debe dejarse confundir con estos que secuestraron el Estado para hacerse ricos y millonarios, con este tipo de campaña política.

«Lo que el PLD va a hacer mañana sábado 29, con ese llamado a marcha, es el inicio de su campaña», indicó Comprés, quien agregó que cuando gobernó el PLD, los pobres y la clase media teníamos el cementerio y los peledeístas convertidos a millonarios.

En ese sentido, llamó a la población mocana, a reflexionar» que el pueblo que olvida su historia, está dispuesto a repetirla». Debemos rechazar los años de corrupción y de impunidad que nos impusieron los peledeístas en sus gobiernos, cerrándoles las puertas en señal de rechazo.

El Partido de la Liberación Dominicana (PLD), en una rueda de prensa celebrada en su local, explicó en un documento público, que ha decidido marchar por las calles y barrios populares de Moca. 

Síguenos 👉🏼 @noticiasdelperiodicourbano 👈🏼

#Cachicha #cdn37 #noticas #noticias7 #sin24horas
#noticiasnacionales #periodicoelnuevodiario
#policianacional #luisabinader #nuriapiera
#leonelfernandez #danilomedina #robertocavada
#hipolitomejia #leonelfernandez #policianacional
#abusopolicial #noticiasrd #cesarelabusador
#Noticiasentiemporeal #telenoticiasrd #dicrim
#dncdrd #cepinelgps #telenoticias #gpsfilms
#accidentesdetransito #motorista",,https://scontent-ord5-1.cdninstagram.com/v/t51.2885-15/343603260_1874743699549737_6707909455529934407_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=109&_nc_ohc=LmpbMNH9J3sAX-VHz-A&edm=AGyKU4gBAAAA&ccb=7-5&ig_cache_key=MzA5MTMxMjE2MjA0NzkzNTgzMQ%3D%3D.2-ccb7-5&oh=00_AfCPBWuNzEteWIHj8bZTSQOe-DWSE08G6a7SxRF-SLB-EA&oe=6456A894&_nc_sid=4cb768,3091312162047935831,7524552902,Photo,false,,,
