postUrl,description,commentCount,likeCount,location,locationId,pubDate,isSidecar,type,caption,profileUrl,username,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,imgUrl,postId,timestamp,query,videoUrl,viewCount,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,likedByViewer,videoDuration,playCount,fullName,taggedFullName7,taggedUsername7,taggedFullName8,taggedUsername8,taggedFullName9,taggedUsername9,taggedFullName10,taggedUsername10,taggedFullName11,taggedUsername11,taggedFullName12,taggedUsername12,taggedFullName13,taggedUsername13,taggedFullName14,taggedUsername14,taggedFullName15,taggedUsername15,taggedFullName16,taggedUsername16,taggedFullName17,taggedUsername17,taggedFullName18,taggedUsername18,taggedFullName19,taggedUsername19,taggedFullName20,taggedUsername20
https://www.instagram.com/p/COLN0YeJkh8/,#reformatributaria #28abril #duque #colombia🇨🇴 #paronacional,9,150,,,2021-04-27T15:57:30.000Z,false,Video,,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/178561373_449890946112000_5168834552524576710_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=BdRctq8xXocAX9SBCcb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU2MTIwMTU4NzM4MzMyMjc0OA%3D%3D.2-ccb7-5&oh=00_AfBVI_x1NF03pL4fvlli0ED6czdy0yEhdwPptHFq_TARig&oe=64AA1133&_nc_sid=b41fef,2561201587383322748_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/179279963_282053180061735_1346078299948725148_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=yZYu9P8ZxkIAX99uomN&edm=ABmJApABAAAA&vs=18108881866229266_3837322653&_nc_vs=HBksFQAYJEdGdVlyd29uX0pxZmhnQUJBSnd6VHZ3VU82NFNicV9FQUFBRhUAAsgBABUAGCRHSDM2dVFxWDlkZzNPN3NBQUZITThGUU44UE13YnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmpOfCitP7qkAVAigCQzMsF0A6XbItDlYEGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oh=00_AfABafaAYCdBsUrS9kdYdV7cb3ot1GG1xMB8K8AN-rdiEA&oe=64A6CF5B&_nc_sid=b41fef,,,,,,,,,,false,26.366,3249,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/COJiWXChgOn/,"Te invito a pegar en tu ventana un cartel donde manifiestes tu rechazo a la Reforma Tributaria del uribismo. 
#DuqueRenuncie",0,26,,,2021-04-27T00:18:18.000Z,false,Photo,"Photo by Lina García Sierra on April 26, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/171792466_497162344752498_2705067514262306654_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=HOgxxfeICrAAX_cZZXQ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU2MDcyODkzMzI4NTEwMjUwMw%3D%3D.2-ccb7-5&oh=00_AfBQ859j7WAffUeEgcbqbflzUvPyW8K8wjK8UT70eQPLeg&oe=64A96C8F&_nc_sid=b41fef,2560728933285102503_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CN96rWjpKOx/,#taciturna #vegetariana #panelessolares #reformatributaria,2,18,,,2021-04-22T12:00:06.000Z,false,Video,,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/176047019_364847858196877_778289896239711611_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=fQTlKDAJhe8AX9eN0D3&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU1NzQ1ODIyOTI3MTc2NTkzNw%3D%3D.2-ccb7-5&oh=00_AfB_x2T3i3lQF9vMP53gNsZUTrZWF8ySHBeH-fa-v4z-bw&oe=64AAA641&_nc_sid=b41fef,2557458229271765937_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/177398922_230967088797597_7840607026099158344_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=HRDqfrArXxMAX8DxG4b&edm=ABmJApABAAAA&vs=17940540805460503_2970752500&_nc_vs=HBksFQAYJEdJcmtrZ3FkVjBnM0VOSUFBRWg5RW9hTWJzOXNicV9FQUFBRhUAAsgBABUAGCRHTUw3ZmdxU0JMQS1RaHNCQU41aGZPNjZlbXBVYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAmrsD41%2FS03j8VAigCQzMsF0Ar7peNT987GBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oh=00_AfDMfhNqn9DjWEN1uzznL5folql5A0PQXeev7muqEnbGtA&oe=64A769C9&_nc_sid=b41fef,,,,,,,,,,false,13.966,809,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CN95_p_p35-/,Chisme #reformatributaria 🤭😬,3,53,,,2021-04-22T11:54:09.000Z,false,Video,,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/177039207_366657628013849_7903407039766615266_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=IbCgX0oooWMAX_TN9Ca&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU1NzQ1NTIyNjQ4NTgzMzM0Mg%3D%3D.2-ccb7-5&oh=00_AfBAxbx0oRp3JTJhPvOe-u_Y-QzABGKx04LyU9UX18Kt7g&oe=64AAF36F&_nc_sid=b41fef,2557455226485833342_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/176972502_928972901201284_5747425420426094409_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjcyMC5jbGlwcy5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=AmQVkUsapsEAX8M1j7Q&edm=ABmJApABAAAA&vs=17880996983265919_987426541&_nc_vs=HBksFQAYJEdOWmlqQXFFTmNoYjVVd0RBRWtualAzMzlNSlBicV9FQUFBRhUAAsgBABUAGCRHSm1Xa2dvdFdTaFdyS0VCQUdRaWdzbVFMR1VjYnFfRUFBQUYVAgLIAQAoABgAGwAVAAAm%2FvXIxoCrwz8VAigCQzMsF0A6mZmZmZmaGBJkYXNoX2Jhc2VsaW5lXzFfdjERAHX%2BBwA%3D&ccb=7-5&oh=00_AfCO4i90vMl5VwMPwPvaNTCgYsmoP-ZdHb5sppfc58CAYw&oe=64A76561&_nc_sid=b41fef,,,,,,,,,,false,26.6,977,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CNs-3kuJjT0/,"Ellas que me han enseñado que hay que luchar para que seamos siempre más poderosas. 

Que siempre se puede ayudar al otro y que lo colectivo va primero. 

Amar y ya 

💚 Cumple Ana 💚

#Hermana #Mom #Bday #Family",0,45,"Bogotá, D.c.",115682706943682,2021-04-15T22:09:32.000Z,false,Photo,"Photo by Lina García Sierra in Bogotá, D.c..",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/173615454_511642630001847_2215431164376661992_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=sFu1KNqTqGYAX-9vwoZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU1MjY5MTU4NjY5NjA5OTA2MA%3D%3D.2-ccb7-5&oh=00_AfCTOpbq3Ccrvpgcn5v217NzrlPPVbMS6SRUC8M7PVdQ2A&oe=64A9EC60&_nc_sid=b41fef,2552691586696099060_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CNsQBkPg9yP/,"#FelizJueves Hoy jueves 15 de abril a las #8pm tenemos una cita. 
Con Andrea Arteaga estaremos conversando sobre la violencia de género. 
En twitter @linagarciasi 
#TeEsperamos
Ayúdanos a compartir en tus redes y con tus contactos.",0,24,,,2021-04-15T15:20:12.000Z,false,Photo,"Photo by Lina García Sierra on April 15, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/174390000_801313684136700_5861427809481495038_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=KbjxSvjS8iwAX-3QV-G&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU1MjQ4NTU2NTE5MDg4ODU5MQ%3D%3D.2-ccb7-5&oh=00_AfC2R4rS6ZqBTYtZ7zS7hLEb5fBkFl7eBWQxCo6Zhds48Q&oe=64A99288&_nc_sid=b41fef,2552485565190888591_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CNcwH8Cga5H/,"Hoy #DíaNacionalDeLasVíctimas no podemos olvidar a las víctimas del #9S 
Siete meses esperando justicia.",0,18,,,2021-04-09T14:52:51.000Z,false,Photo,"Photo by Lina García Sierra on April 09, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/171505890_196243605396146_3034750602311462501_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=HTcVO2iZYCAAX8g7wgc&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU0ODEyMzE0MDkyMDI5MDg4Nw%3D%3D.2-ccb7-5&oh=00_AfBYdsWH3raSboXCuloNcfXRMd0SCbJSJpDIPCVmx1RJtQ&oe=64AA33C3&_nc_sid=b41fef,2548123140920290887_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CNQ8rzppk3Q/,"Jóvenes de todo el país, nos tomamos la palabra en el Partido Alianza Verde",3,26,,,2021-04-05T00:52:27.000Z,false,Video,,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/168218679_1969016136570811_707648629015396093_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=zJTAPcUUXXAAX9i_-3E&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU0NDgwMDY4MjY1MjA5MzkwNA%3D%3D.2-ccb7-5&oh=00_AfCNEh_IBuWhrEKd1dqfHHC63_zGkbkw0rM2qHU5g01EPg&oe=64AB4D33&_nc_sid=b41fef,2544800682652093904_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,https://scontent-yyz1-1.cdninstagram.com/v/t50.16885-16/10000000_296901981802282_5376404966521575204_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjEyODAuaWd0di5kZWZhdWx0IiwicWVfZ3JvdXBzIjoiW1wiaWdfd2ViX2RlbGl2ZXJ5X3Z0c19vdGZcIl0ifQ&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4K6vCqBmSEwAX-yHO9u&edm=ABmJApABAAAA&vs=17898249028857704_663396493&_nc_vs=HBksFQAYJEdJQ1dtQUFxanlqaEJ3NEJBQ1FYS3ViVTA1eEtidlZCQUFBRhUAAsgBABUAGCRHQkktSVFyRmhKWmJ2YTRDQUZYQmc4bWdfcVl0YnZWQkFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMRUAACbQpurfmZfLPxUCKAJDMywXQFF7tkWhysEYEmRhc2hfYmFzZWxpbmVfMV92MREAdewHAA%3D%3D&ccb=7-5&oh=00_AfBspq0UEVKj2R6jqPq3myYfLLq4AVcO4OV9gcolo0QRFw&oe=64A6FF54&_nc_sid=b41fef,386,,,,,,,,,false,69.933,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CNL-1f1JyKS/,"Hoy nos vimos con Alejandro Villanueva @al3vii para hablar sobre los procesos internos del @partidoalianzaverde y la decisión de lograr que todas las voces se escuchen.

Llegamos a construir política alternativa desde las ideas de todos y todas quienes no han sido escuchados. Seguimos firmes y trabajando por ese propósito.

Fuerza Verde. Bases Verdes.",1,49,"Bogotá, Colombia",213888966,2021-04-03T02:34:18.000Z,false,Photo,"Photo by Lina García Sierra in Bogotá, Colombia.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/168105213_251882596643290_5418748814857926413_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=bs0g_yphjkgAX-iaV-X&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjU0MzQwMjc2OTc3NDQ4NjE2Mg%3D%3D.2-ccb7-5&oh=00_AfBBVgylp0JmoB0jJvn-Ksa-4OOs5O_k1aQJgtqNp6-__w&oe=64AB2585&_nc_sid=b41fef,2543402769774486162_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CM-lk74JCNI/,"Nos fuimos de vestido rojo al show de #Chavelaporsiemprevargas 

#Mom #Musical #Bogotá",1,118,"Bogotá, Colombia",213888966,2021-03-28T21:43:28.000Z,false,Photo,"Photo by Lina García Sierra in Bogotá, Colombia.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/165552602_467228757804527_1432561629862601667_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=JXLcdDw0r7oAX9FUYW1&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUzOTYzMjUwNTc5ODI3MTgxNg%3D%3D.2-ccb7-5&oh=00_AfDzhL4cWuGLDvMTiG85KPiWcOE3PRZvPFjOnHy5uQBq-A&oe=64AAB3B7&_nc_sid=b41fef,2539632505798271816_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CM8qvNjJbuY/,"Los amigos que deja la mamertería. 

Feliz cumple querido Carlos Morales",4,76,,,2021-03-28T03:50:05.000Z,false,Photo,"Photo shared by Lina García Sierra on March 27, 2021 tagging @alejaj_, and @camp2891.",https://www.instagram.com/linagarciasi,linagarciasi,Alejandra Jaramillo,alejaj_,Carlos M,camp2891,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/164920793_115403583956865_5149338261154817048_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=vImiaK7DCuoAX9zF7VG&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUzOTA5MjI1MjI0NzMwOTIwOA%3D%3D.2-ccb7-5&oh=00_AfDlvV29LFhkjZnkjo7ZNR_Fmwhx7uxjb4SCXqzOY3suqw&oe=64AAD9A3&_nc_sid=b41fef,2539092252247309208_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CMslarip53g/,"¿Qué tal llegar a casa y encontrar estas iniciativas tan lindas?

Un grupo de niños sembraron estos arbolitos esta mañana. 

Que el cuidado de la vida sea siempre prioridad. 

💚💚",0,31,,,2021-03-21T21:55:44.000Z,false,Photo,"Photo by Lina García Sierra on March 21, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/163154609_186136969748143_2888945276374119268_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=QSun34e-AC4AX8s5uAq&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUzNDU2NTI1MTQ4MjM2MTMxMg%3D%3D.2-ccb7-5&oh=00_AfBSCQV0b95i1JzNOYNBNmCah1jnP7VIZUWDfyJSxWdSVQ&oe=64AA2A49&_nc_sid=b41fef,2534565251482361312_212794633,2023-07-05T13:35:15.519Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CMnuTYslTkW/,"Te invito a conocer el #Boletín1 a propósito del recorrido con el Alcalde de nuestra Usaquén.

Deja tus comentarios. Ayudame  a compartirlo.",0,15,,,2021-03-20T00:37:16.000Z,false,Video,,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/162410850_871995523581849_8413026021451171238_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=4FNIERBMRc0AX93ymFN&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUzMzE5Njk1Nzc0NjU0Mjg3MA%3D%3D.2-ccb7-5&oh=00_AfAZLJGMCL2q_PcMLsujcuItfdpZJ1woTpo0whrYHz3lPA&oe=64AAA3E5&_nc_sid=b41fef,2533196957746542870_212794633,2023-07-05T13:35:16.563Z,https://www.instagram.com/linagarciasi/,https://scontent-yyz1-1.cdninstagram.com/v/t50.2886-16/163424453_1390544914644312_5490762225574614249_n.mp4?efg=eyJ2ZW5jb2RlX3RhZyI6InZ0c192b2RfdXJsZ2VuLjk2MC5mZWVkLmRlZmF1bHQiLCJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSJ9&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=jVJ9i1PV_-EAX-1F8E9&edm=ABmJApABAAAA&vs=18133349227164761_3175300490&_nc_vs=HBksFQAYJEdNV292UWxZZmE1M3NmQUVBT2tVZ2lFbkd6Tk1ia1lMQUFBRhUAAsgBABUAGCRHQUlha1FrX21SdzlkWkVNQUhzaG9taU56WEJWYmtZTEFBQUYVAgLIAQAoABgAGwGIB3VzZV9vaWwBMBUAACaymqW464u2QBUCKAJDMywXQDAAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHAA%3D%3D&ccb=7-5&oh=00_AfCYsJ1lNXnXQJs0GAHWlgvuJALxoCx4dN_ZozTclFO-fw&oe=64A70347&_nc_sid=b41fef,290,,,,,,,,,false,16,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CMbHopcJBbU/,"¿Ustedes le creen a las apuestas ambientales de empresarios como Bill Gates?

Yo admito que me resulta esperanzador.

Quienes han creado industrias de consumo imparables y tremendamente dañinas para el planeta, deben hacer un alto en el camino y reconsiderar sus procesos de producción.

La inversión en tecnologías que ayuden a mitigar el cambio climático son hoy urgentes. 

Les contaré mis aprendizajes con este libro. Cuidar el planeta y la vida misma es un compromiso colectivo.",2,36,,,2021-03-15T03:08:25.000Z,false,Photo,"Photo by Lina García Sierra on March 14, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/159900832_515324783203243_8896845388845062700_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=F0Qpazs1qu8AX9QYyVV&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUyOTY0OTE5NTI5ODg1NDYxMg%3D%3D.2-ccb7-5&oh=00_AfBN0HU6rwpq-VJmlHf5weBhL-m3yfQiIiQ5xmxfdvKUMA&oe=64AA9961&_nc_sid=b41fef,2529649195298854612_212794633,2023-07-05T13:35:16.563Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CMIu-M8pvYz/,"Para terminar el domingo estuvimos dejando nuestro informe de gestión 2020 en cada casa del barrio Altablanca. 

De la mano de ustedes hemos superado un año de pandemia y hoy continuamos poniéndonos a su servicio para que en Usaquén nuestras voces se escuchen.

#partidoalianzaverde🌻 #Mujeres #comunidad #Transparencia",2,93,"Bogotá, Colombia",213888966,2021-03-07T23:46:34.000Z,true,Photo,,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/158865159_269428908032183_1558437803790951713_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=hQXRl4xyQmMAX8rI2zn&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUyNDQ3NDE3MjQ1MjA4ODI3NA%3D%3D.2-ccb7-5&oh=00_AfBv7bLysVFN1WsANbpoCVzDHpGoDSVv1xdkmmxbcPpewA&oe=64AA34B0&_nc_sid=b41fef,2524474172452088274_212794633,2023-07-05T13:35:16.563Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CMIH1_MJ_ox/,"Hoy estamos en Horizontes (Sector Codito) acompañando esta iniciativa de economía solidaria liderada por @radiopopularzancocho @mestizastienda y @scouts70cahuinari 

Apostarle al tejido comunitario y desafiar el consumismo salvaje.",3,53,Barrio Codito,1866340066731049,2021-03-07T18:04:40.000Z,true,Photo,,https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/157346954_473072770521578_7301958749873269167_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Lz0882ddaQkAX_iaRCo&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUyNDMwMjA4MzIyODk5NTA4Mw%3D%3D.2-ccb7-5&oh=00_AfC5AL41ILa3r1kBL04cnRB6Y0QyMD_MkR6IeyUpY7JIUQ&oe=64A9ECB3&_nc_sid=b41fef,2524302083228995083_212794633,2023-07-05T13:35:16.563Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CL9rqsHr2iT/,"#LasBasesVerdesSeRespetan 
¿Quieres acompañar la primera acción de Bases Verdes?
Vamos a usar el Derecho de Petición para que el Partido nos tenga en cuenta en la toma de decisiones. 
Enviame un correo a linagarciasierra@linagarciasi.com y te comparto toda la información.",0,11,,,2021-03-03T16:46:03.000Z,false,Photo,"Photo by Lina García Sierra on March 03, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/156207576_127993032581166_3397555790433810202_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=f8RFTip2-mYAX-wePof&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUyMTM2MzQxNTk4ODkyMjUxNQ%3D%3D.2-ccb7-5&oh=00_AfCtDNRaWcTyCKWZRav4kbvZfXvraE7tbW2y3I_y3gnIZw&oe=64AB4434&_nc_sid=b41fef,2521363415988922515_212794633,2023-07-05T13:35:16.563Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CL6pmxmqPA-/,"Hermosa la vista desde Monserrate en las mañanas. 

¿Se animan?",1,59,,,2021-03-02T12:30:19.000Z,false,Photo,"Photo by Lina García Sierra on March 02, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/155789273_714645189207576_1162248180968287052_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=qhT15a-Pa6oAX9OmDmH&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUyMDUwOTkyNTk3NjI0MDE5MA%3D%3D.2-ccb7-5&oh=00_AfDwMI-66M88KzZHVwMhJ0O4v-_-1g1_vilwmaWD7tm-4w&oe=64AB54A1&_nc_sid=b41fef,2520509925976240190_212794633,2023-07-05T13:35:16.563Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.instagram.com/p/CLzJnn0JFII/,#cityview #colombia🇨🇴,0,83,,,2021-02-27T14:36:08.000Z,false,Photo,"Photo by Lina García Sierra on February 27, 2021.",https://www.instagram.com/linagarciasi,linagarciasi,,,,,https://scontent-yyz1-1.cdninstagram.com/v/t51.2885-15/155478421_739348083621203_7740687962192312045_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-yyz1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=OgfR1q8mX5kAX_jMlVs&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MjUxODM5ODkyMTg1OTE1ODUzNg%3D%3D.2-ccb7-5&oh=00_AfDYVxpwiWiFawk8wAsc_8HFdXyqsraKtzISWXvt3kVlsA&oe=64AA8489&_nc_sid=b41fef,2518398921859158536_212794633,2023-07-05T13:35:16.563Z,https://www.instagram.com/linagarciasi/,,,,,,,,,,,false,,,Lina García Sierra,,,,,,,,,,,,,,,,,,,,,,,,,,,,
